REPORT_ID | CAUSE_IDENTIFIER | OPERATOR_CODE | OPERATOR_NAME | INCIDENT_ADDRESS | INCIDENT_CITY | INCIDENT_COUNTY | INCIDENT_STATE | ZIP_CODE | INCIDENT_DATE | DETECTION_TIME | ORIGIN_LEAK | ORIGIN_LEAK_OTHER |Fatalities Count|Injuries count| EMPLOYEE_FATALITIES | EMPLOYEE_INJURIES | NON_EMPLOYEE_FATALITIES | NON_EMPLOYEE_INJURIES | GAS_IGNITED | EXPLOSION_OCCURED | SECONDARY_EXPLOSIONS_FIRE | DISTANCE_SEWER_STORM_CONT | DISTANCE_SEWER_STORM_IMPA | DISTANCE_SEWER_OTHER_CONT | DISTANCE_SEWER_OTHER_IMPA | DISTANCE_WATER_CONTR | DISTANCE_WATER_IMPAIRED | LOCATION_LEAK | LOCATION_LEAK_OTHER | COVER_DEPTH | SOIL_INFORMATION | SOIL_TEMPERATURE | REPORTED_BY | REPORTED_BY_OTHER | MATERIAL_LEAKED_D | MATERIAL_LEAKED_D_OTHER | LOCATION_CORROSION | DESCRIPTION_CORROSION | CAUSE_CORROSION | CAUSE_CORROSION_OTHER | PH_SOIL | SOIL_RESISTIVITY | SOIL_TEST_YEAR | PIPE_SOIL_POTENTIAL_1 | PIPE_SOIL_POTENTIAL_2 | CAUSE_LEAK | CAUSE_LEAK_OTHER 
1800191|DAMAGE BY OUTSIDE FORCES            |22791|WISCONSIN PUBLIC SERVICE CORP                     |                                        |GREEN BAY                |BROWN                    |WI|54302|19810114|1431|BASE MATERIAL FRACTURE|                         |0|1|0|0|0|1|YES|YES|YES|0|0|5|0|5|0|BELOW GROUND          |                         |0|SOIL|32|OTHER                |FIRE DEPT |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1840634|DAMAGE BY OUTSIDE FORCES            |15007|PACIFIC GAS AND ELECTRIC COMPANY                  |2128 MAIN ST                            |SANTA CLARA              |SANTA CLARA              |CA|95050|19810114|2310|OTHER                 |FIRE DAMAGED METERS      |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |   |OTHER                |FIRE DEPT |OTHER       |METERS                   |NO DATA   |NO DATA          |             |                         |             |       |    |             |             |OTHER                                           |FIRE DESTROYED METER     
1700061|DAMAGE BY OUTSIDE FORCES            |18295|SOUTHERN COUNTIES GAS COMPANY                     |                                        |ARCADIA                  |LOS ANGELES              |CA|91006|19810115|0|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |14|SOIL|60|OTHER                |FIRE DEPT |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1720141|DAMAGE BY OUTSIDE FORCES            |18532|SOUTHERN UNION GAS COMPANY                        |                                        |ARTESIA                  |EDDY                     |NM|88210|19810115|455|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|YES|NO |YES|0|0|0|0|0|0|BELOW GROUND          |                         |30|SOIL|60|CUSTOMER             |          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |                         
1720777|DAMAGE BY OUTSIDE FORCES            |13710|NORTHERN ILLINOIS GAS CO                          |                                        |OAKWOOD HILLS            |MCHENRY                  |IL|60013|19810115|715|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |36|SOIL|55|OTHER                |FIRE DEPT |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EARTH MOVEMENT                        |                         
1740065|DAMAGE BY OUTSIDE FORCES            |21350|VIRGINIA ELECTRIC & POWER COMP                    |                                        |NORFOLK                  |NORFOLK                  |VA|23509|19810115|849|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |18|    |50|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1780264|DAMAGE BY OUTSIDE FORCES            |18112|SAN DIEGO GAS & ELECTRIC COMPA                    |                                        |LAKESIDE                 |SAN DIEGO                |CA|92040|19810115|1201|OTHER                 |                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |60|OTHER                |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |                         
1831125|DAMAGE BY OUTSIDE FORCES            |4473|ENERGAS COMPANY                                   |EAST RIDGE AND ROCKY LANE               |ODESSA                   |ECTOR                    |TX|79760|19810115|2100|OTHER                 |PENETRATD W/BACKHOE TOOL |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |24|ROCK|80|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |             |                         |             |       |    |             |             |DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1710105|CONSTRUCTION DEFECT/MATERIAL FAILURE|15952|PUBLIC SERVICE ELECTRIC & GAS                     |                                        |HOBOKEN                  |HUDSON                   |NJ|7030|19810116|155|BASE MATERIAL FRACTURE|                         |0|1|0|0|0|1|YES|YES|NO |0|0|0|0|0|0|BELOW WALKWAY         |                         |30|SOIL|45|OTHER                |FIRE DEPT |CAST IRON   |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1770666|DAMAGE BY OUTSIDE FORCES            |180|ALABAMA GAS CORP                                  |                                        |REECE CITY               |FAYETTE                  |AL|35954|19810116|1130|OTHER                 |                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|CUSTOMER             |          |OTHER       |ALUMINUM                 |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |                         
1790581|DAMAGE BY OUTSIDE FORCES            |18112|SAN DIEGO GAS & ELECTRIC COMPA                    |                                        |LA MESA                  |SAN DIEGO                |CA|92041|19810116|1330|OTHER                 |                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |30|    |60|OTHER                |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1810184|DAMAGE BY OUTSIDE FORCES            |11680|LONE STAR GAS CO                                  |SOUTH AVE C                             |OLNEY                    |YOUNG                    |TX|76374|19810116|1600|OTHER                 |BROKE POLY               |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|1|0|BELOW GROUND          |                         |0|SOIL|45|AGENCY CAUSING DAMAGE|          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1800037|DAMAGE BY OUTSIDE FORCES            |15469|PHIL GAS WRKS                                     |                                        |PHILADELPHIA             |PHILADELPHIA             |PA|19140|19810117|1426|BASE MATERIAL FRACTURE|                         |0|2|0|0|0|2|YES|NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |0|SOIL|50|PUBLIC               |          |CAST IRON   |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EARTH MOVEMENT                        |                         
1840094|CONSTRUCTION DEFECT/MATERIAL FAILURE|3170|DAYTON POWER AND LIGHT COMPANY                    |3844 MERRIMAC AVE                       |DAYTON                   |MONTGOMERY               |OH|45405|19810117|2205|OTHER                 |PIPE PULLED OUT OF VALVE |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |30|SOIL|2|CUSTOMER             |          |PLASTIC     |                         |NO DATA   |NO DATA          |             |                         |             |       |    |             |             |                                                |                         
1700021|DAMAGE BY OUTSIDE FORCES            |2228|CENTRAL TELEPHONE & UTILITIES                     |                                        |LINCOLN                  |LANCASTER                |NE|68521|19810119|0|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |30|SOIL|35|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1760103|DAMAGE BY OUTSIDE FORCES            |2748|CONSUMERS POWER CO                                |                                        |SHELBY                   |OCEANA                   |MI|48087|19810119|1025|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|OTHER                |FIRE DEPT |OTHER       |ALUMINUM                 |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |WILLFUL                  
1760843|DAMAGE BY OUTSIDE FORCES            |2748|CONSUMERS POWER CO                                |                                        |LANSING                  |CLINTON                  |MI|48910|19810119|1059|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |42|SOIL|45|AGENCY CAUSING DAMAGE|          |CAST IRON   |SPLIT SLV                |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1710404|DAMAGE BY OUTSIDE FORCES            |594|ARIZONA PUBLIC SERVICE CO                         |                                        |SCOTTSDALE               |MARICOPA                 |AZ|85251|19810120|240|BASE MATERIAL FRACTURE|                         |0|2|0|0|0|2|YES|NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |60|SOIL|70|AGENCY CAUSING DAMAGE|          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1710457|OTHER                               |18484|SOUTHERN CALIFORNIA GAS CO                        |                                        |LOS ANGELES              |LOS ANGELES              |CA|90731|19810120|250|OTHER                 |OPERATE                  |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|OPERATOR PERSONNEL   |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1750022|DAMAGE BY OUTSIDE FORCES            |12408|MICHIGAN CONSOLIDATED GAS CO                      |                                        |MUSKEGON                 |MUSKEGON                 |MI|49441|19810120|936|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|OTHER                |FIRE DEPT |OTHER       |NON-METAL                |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |                         
1770111|OTHER                               |15602|PIONEER NATURAL GAS COMPANY                       |                                        |LUBBOCK                  |LUBBOCK                  |TX|79403|19810120|1100|OTHER                 |INSTALL                  |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|OPERATOR PERSONNEL   |          |OTHER       |NON-METAL                |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1800221|DAMAGE BY OUTSIDE FORCES            |594|ARIZONA PUBLIC SERVICE CO                         |                                        |PHOENIX                  |MARICOPA                 |AZ|85029|19810120|1435|OTHER                 |CONSTR WOR               |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |0|SOIL|70|AGENCY CAUSING DAMAGE|          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |STORM DRAN               
1810711|DAMAGE BY OUTSIDE FORCES            |18484|SOUTHERN CALIFORNIA GAS CO                        |                                        |SANTA BARBARA            |SANTA BARBARA            |CA|93101|19810120|1610|NO DATA               |A                        |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |0|SOIL|65|AGENCY CAUSING DAMAGE|          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
